2011-10-07 13:28:18 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 78]
2011-10-07 13:28:19 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 53]
2011-10-07 13:28:19 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 54]
2011-10-07 13:28:19 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 61]
2011-10-07 13:28:19 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 66]
2011-10-07 13:28:19 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 77]
2011-10-07 13:28:19 Notice: Notice (8): Undefined variable: deal in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 78]
2011-10-07 13:28:40 Notice: Notice (8): Undefined variable: deals in [/Applications/MAMP/htdocs/groupin/app/views/retailers/index.ctp, line 49]
2011-10-11 14:41:54 Notice: Notice (8): Undefined index: usertype in [/Applications/MAMP/htdocs/groupin/app/controllers/users_controller.php, line 90]
2011-10-11 15:43:11 Notice: Notice (8): Undefined variable: option in [/Applications/MAMP/htdocs/groupin/app/views/users/signup.ctp, line 91]
2011-10-11 16:31:53 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 16:33:29 Notice: Notice (8): Undefined index: width in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 396]
2011-10-11 16:33:29 Notice: Notice (8): Undefined index: height in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 397]
2011-10-11 16:33:29 Notice: Notice (8): Undefined index: width in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 1014]
2011-10-11 16:33:29 Notice: Notice (8): Undefined index: height in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 1014]
2011-10-11 16:33:29 Notice: Notice (8): Undefined index: path in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 1015]
2011-10-11 16:33:33 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 16:34:15 Notice: Notice (8): Undefined index:  in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 16:34:23 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 16:34:53 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 16:35:14 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 16:35:42 Notice: Notice (8): Undefined variable: grouping in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 357]
2011-10-11 16:35:42 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 16:36:15 Notice: Notice (8): Undefined variable: grouping in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 357]
2011-10-11 16:36:15 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 16:59:20 Notice: Notice (8): Undefined variable: grouping in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 357]
2011-10-11 16:59:20 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 16:59:43 Notice: Notice (8): Undefined variable: mimes in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 357]
2011-10-11 16:59:43 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 16:59:56 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 17:01:10 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 17:01:36 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-10-11 17:21:37 Notice: Notice (8): Undefined index: group in [/Applications/MAMP/htdocs/groupin/app/controllers/components/uploader.php, line 393]
2011-11-07 12:00:50 Notice: Notice (8): Undefined property: View::$Auth in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 36]
2011-11-07 12:00:50 Notice: Notice (8): Undefined property: View::$Auth in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 36]
2011-11-07 12:02:49 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:03:45 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:03:46 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:03:55 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:03:55 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:03:56 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:03:56 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:03:57 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:04:04 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:05:19 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:05:19 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 46]
2011-11-07 12:05:30 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:05:30 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:05:33 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:05:33 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:05:33 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:05:33 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:05:35 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:05:35 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:05:35 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:05:35 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:05:52 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:05:52 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:05:52 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:05:53 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:05:55 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:05:55 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:06:01 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:06:01 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:06:15 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:06:15 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:06:19 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:06:19 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:06:19 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:06:19 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:06:26 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:06:26 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:06:26 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:06:26 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:06:33 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:06:33 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:06:39 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
2011-11-07 12:06:39 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 44]
2011-11-07 12:06:48 Notice: Notice (8): Undefined variable: isLogged in [/Applications/MAMP/htdocs/groupin2/app/views/elements/header.ctp, line 37]
